airbases,2,aircraft carrier,2,airport,2
ak-47,2,ak47,4,aka,2
ala,2,alacrity,2,alan turing,2
alanine,2,alas,2,albeit,2
albeit with,2,albert einsein,2,albert einstein,4
albus dumbledore,6,alchemist,2,alchemistry,2
alchemy,2,alcohol,2,alcoholic,2
alcohols,2,alcove,2,alcubierre,2
alcubierre drive,2,aldebaran,4,aldehydes,2
ale,2,alexander fleming,2,alexander the great,2
alfalfa,2,alfred,4,alfred nobel,2
algae,2,algebra,6,alienating,2
alkali,4,alkali metal,4,alkalies,2
alkaline,4,alkaline earth metal,4,all in all,2
all purpose cleaner,2,allege,2,allegory,8
allen,2,allen wrench,2,allergens,2
allergic,2,allergic rhinitis,2,allergies,6
allergy,4,allergy-resistant,2,alleviate,4
alleviated,5,alleviation,2,alley,2
allies,4,allium,2,allocate,4
allocation,6,allspice,2,allusion,4
ally,2,almond,2,almonds,6
alnilam,2,alnitak,2,aloe vera,4
alohomora,2,alpha,2,alpha centauri,4
alpherg,2,alpinia,2,alps,2
altair,2,altar,2,alter,2
altera,2,alteration,2,alternate,2
alternately.,2,altitude,8,alto,2
altocumulus,2,altostratus,2,altruism,2
aluminium,4,aluminum,2,aluminum sulfate,2
amazon rainforest,2,amazon river,2,amber,2
ambient,2,ambient lighting,2,ambiguous,4
ambitions,2,ambitious,2,ambulance,4
ambulance station,4,amchur,2,amd,2
amend,2,ament,2,american cockroach,2
american football,2,americium,2,amid,2
amino,2,amino acid,2,amlodipine,2
ammonia,2,ammonium nitrate,4,ammunition,4
amoxicillin,10,amphetamine,2,amphibians,2
amphibious,2,amplitude,4,amr,2
amusement,2,amusement park,2,amuses,4
anal,1,analogous,2,analogous to,2
analy,1,analytic geometry,2,analyzer,4
anc,2,anchor bolt,2,andes,2
andesite,2,andromeda,4,andromedids,2
anemometer,2,anemone,2,anesthesia,2
anesthetics,2,angle,2,angle bisector,2
angle of depression,2,angle of elevation,2,anglo-saxons,2
angular,2,angular momentum,4,angular velocity,2
animated,4,anion,2,anionic,2
anise,2,ankle,10,ankle boots,2
ankle socks,2,anna sui,2,anneal,2
annealing,4,annihilation,4,annihilation-20,2
anno domini,2,annotation,4,annua,2
annual,2,anole,2,anomaly,2
antacid,2,antarctic,2,antarctic ice sheet,2
antares,4,anti-allergy,2,anti-diarrheal,2
anti-inflammatory,2,anti-narcotics,2,antibiotic,2
antibiotics,8,antibody,2,anticipate,6
anticipated,4,antidepressants,2,antidisestablishmentarianism,2
antifeminist,2,antifreeze,4,antifungal,2
antigen,2,antihistamine,4,antihistamines,2
antimalarial,2,antimalarial drug,2,antimatter,2
antimicrobial,2,antimony,2,antioxidants,2
antiretroviral therapy,2,antler,2,anus,2
anvil,2,anvil cloud,2,anxiety disorder,2
anxious,2,aorta,2,aotmics,4
apache,6,apb,2,apc,2
ape,6,aperitive,2,apertif,2
apertif wine,2,aperture,2,aphthous ulcer,2
apostasy,2,apparently,6,appeal,4
appealing,2,appedn,2,append,2
appendix,4,appetizer,4,apple,2
apple cider,2,apple cider vinegar,2,appliance,10
applicable,2,applied sciences,2,apprais,2
appraise,2,appreciate,6,appreciation,2
apprentice,2,approval,2,apricot,2
apricots,2,april,8,april fool's day,2
apt,14,aptain,2,aptitude,4
aqua,2,aquadom,2,aquarius,2
aquatic,2,aquila,2,ar,2
arabian desert,2,arabs,2,arbitrator,2
arcade,2,arch,4,archaeological,2
archaic,2,archimedes,2,archimedes of syracuse,2
arcteryx,4,arctic,8,arctic ocean,2
arcturus,2,argentum,2,arginine,2
argon,2,arial,2,ariane,4
aries,2,aristotle,4,arithmacy,2
arithmancy,2,arithmetic mean,2,arithmetic progression,2
arithmetic sequence,2,arithmetic series,2,arleigh,2
arleigh burke,2,arm,2,arm64,2
armani,2,armchair,2,armenians,2
armor,2,armored,2,armored corps,2
armored personnel carrier,2,armour,2,armpit,4
army,2,army, navy, air force,2,arnold,1
aroma,4,aroma system,2,aroused,4
arrange,2,arrange from,2,arrangement,2
arranger,2,array,2,arrogance,2
arsenic,4,artemisia,2,artemisinin,2
artery,4,arthal,2,arthals,2
arthritis,4,arthrosynovitis,2,articarft,2
articraft,2,articulated,2,articulatio,2
articulation,2,artifacts,2,artificial,2
artificial tears,2,artillery,8,artillery shell,2
artistic swimming,2,arugula,2,arxiv,2
aryans,2,asafetida,2,asafoetida,2
ascend,2,ascent,4,ascorbic,2
ascorbic acid,2,asia,2,asmr,4
asparagine,2,asparagus,2,asparagus fern,2
aspartic acid,2,asperatus,2,aspirated,2
aspirin,10,assault,2,assault ship,2
assembly,2,assent,2,assessment,2
assigned,4,assignment,2,assumption,4
assurance,2,astatine,2,asteroid,4
asteroid belt,2,asthma,4,astragali,2
astral,4,astranis,2,astronomers,2
astronomical,2,astronomical phenomena,2,astronomical telescope,2
astronomy,2,astrophysics,2,asymptote,6
asymptotic,8,asynchronous,4,asynchrony,2
at a glance,2,at the expense of,1,atc,2
atf,2,atgm,2,athens,2
athletic,2,athletic shoes,2,atlantic,6
atlantic ocean,4,atlantis,2,atm,2
atmosphere,4,atmospheric escape,2,atomics,4
atorvastatin,2,atrous,2,attainable,2
attained,4,attaining,4,attendance,2
attendance without graduation,2,attention,2,attention-based neural networks have become pervasive in many ai tasks,2
attitude,8,attitute,4,attractivae,2
attractive,2,attributable,2,attribute,12
attribute to,2,attributive,2,attributive clause,2
attrition,2,aucklan,3,audi,2
audit,6,auditing,2,auditorium,2
augend,2,august,4,aural,2
aureate,2,auriga,2,aurora,4
aurora australis,2,aurora borealis,4,aurum,2
aussie,2,austere,2,austral,4
australia,6,australis,2,austria,10
austrilia,4,austrlia,4,authoritarianism,4
auto,4,autoimmune,2,automakers,2
automakes,2,automated parking,2,automatic,4
automatic emergency braking,2,automobile,4,automotive industry,2
autonomous,4,autoregressive,2,auxiliary,2
ava,2,avada kedavra,2,avenger,2
avenue,1,aviation,10,aviation industries,2
aviation turbine fuel,2,avionics,4,avocado,2
avocado oil,2,avocados,2,avtomat kalashnikova,2
axes,5,axi,2,axial tilt,2
axiom,6,axis,2,axis power,2
axis powers,2,axises,2,ayaka,4
ayato,4,ayaya,4,ayka,4
azelastine,2,azide,2,azithromycin,4
azkaban,2,azuki,2,azure,4
azure bluet,2,b vitamins,2,b-pillar,2
ba and bs degree,2,baby bellas,2,baby's breath,2
baccalaureate,2,bachelor,4,bachelor's button,2
back of the hand,2,back paini,2,backboard,2
backbone,6,backed goods,2,backing vocalist,2
backpack,2,backpropagation,2,backup camera,2
bacon,4,bad breath,2,badge,4
badminton racquet,2,bagman,2,baguette,4
bait,6,baited,2,baked goods,2
baking sheet,2,baking soda,2,balcony,10
bald eagle,2,bali,2,ball lightning,2
ball peen,2,ballet,4,ballet flats,2
ballistic,4,ballistic missile,2,balloon,2
balloon flower,2,ballot,4,ballpoint,2
ballpoint pens,2,balm,6,balsam,2
balsamic,4,balsamic vinegar,2,baltic,2
baltic peoples,2,bamboo,4,bamboo mattress pad,2
bamboo rayon,2,bamboo steamer,2,bamboo worm,2
banboo,4,band,2,bandwagon,2
bandwidth-demanding,2,bang & olufsen,2,banger,2
bangkok,4,bangladesh,2,bangs,2
banjo,2,bankrupt,2,banned from,2
banner,4,banner pattern,2,banshee,2
bao,2,baozi,2,baozza,2
bar graph,2,bar stool,2,barbeue,2
barbor,2,barbour,2,baritone,2
barium,2,barium sulfate,2,bark,2
barley,6,barley malt,2,barn,6
barn owl,2,barn swallow,2,barometer,2
baron,4,baroness,2,baronet,2
baronetess,2,bars,4,bart,4
baru nuts,2,barycenter,2,barycentre,2
basalt,4,base,4,base makeup,2
baseball cap,2,bases,2,basic copper carbonate,2
basil,4,basilisk,2,basin,8
bass,8,bass clarinet,2,bass clef,2
bass drum,2,bass guitar,2,basses,2
bassist,2,bassoons,2,baste,2
basting,2,basting brush,2,bastion,2
batches,2,bate,2,bated,2
bath mats,2,bath towels,2,bathing suit,2
bathrobe,2,batit,4,batteries,2
battleship,2,baw,2,bawu,2
bay,6,bay leaves,2,bbq grill,2
bcd,2,bce,2,be attributable to,2
be decomposed into,2,be derived by,2,be supplied as,2
beam balance,2,bean,2,bean bag,2
bean bag chair,2,beanie,2,bears,2
beaten,2,beater,2,beauty blendeer,2
beauty blender,2,beckoned,2,bed bug,2
bed cover,2,bed guard,2,bed linens,2
bed rail,2,bed sheet,2,bedcrab,2
bedding,4,bedpan,2,bedside table,2
bedspread,4,bee pollen,2,bee stings,2
beef jerky,2,beer,2,beet,2
beet greens,2,beethoven,2,beetle,2
beetles,2,beetroot,2,beets,2
begonia,2,belgium,6,bell peppers,2
bellas,2,bellatrix,2,belly,2
belly button,2,beloved,2,belt,4
benches,2,benchmark assessment,2,beneath,2
benefit from,2,bengal empire,2,benifit from,2
benjamin franklin,2,benzene,2,berate,2
berberine,4,beretta,2,bering strait,2
berkelium,2,bernhard riemann,2,berries,6
bert,4,berth,2,beryllium,2
beside,2,beta,2,betelgeuse,6
betray,2,beverage,2,beverages,2
biannual,2,bianzhong,2,biased,2
bicamera,4,bicameralism,4,bicarbonate,2
biceps,2,biennial,2,big bang,2
big cock,2,big dipper,2,big toe,2
bikini,2,bile,2,bill gates,2
billed,2,billed you,2,binarization,2
bind,2,binders,2,binge,2
binomial,6,biodiesel,2,biodiversity,4
biographies,2,biography,2,biology,6
biosphere,2,biotics,2,biotin,4
birch,2,bird flu,2,bird's nest,2
birth,2,birth rate,2,birthwort,2
biscuit,4,biscuit jar,2,bisect,2
bismuth,4,bismuth subsalicylate,2,biwa,2
bizarre,2,black belt,2,black hawk,2
black hole,2,black ink,2,black nylons,2
black pepper,2,black powder,2,black tea,2
black truffle,2,black widow,2,blackberries,2
blackbird,2,blackpen,2,blacksmit,2
blacksmith,2,bladder,8,blade,2
blaise pascal,2,blame,4,blankets,4
blasting cap,2,bleach,4,bleeding gums,2
blend,2,blender,2,blends,4
blens,2,blessing,2,blinds,2
blip,2,blister,2,blizzard,2
blonde,2,bloody mary,2,bloom,2
blossom,6,blotts,2,blowing gum,2
blown away,2,bludger,2,blue cheese,2
blue harp,2,blue notes,2,blueberries,2
blueshift,2,bluet,2,blurred,2
blurred vision,2,blush,2,bmw,2
bo,2,boar,2,boardshorts,2
bobbi,2,bobby,2,bobby-trapped,2
body armor,2,body board,2,body wash,2
bodyarmor,2,bodyguard,4,bohai bay,2
bohai sea,2,bohrium,2,boiled dumpling,2
boiler,2,bok,2,boldness,4
bologna,4,bolsheviks,2,bolster,2
bolt,2,bolter,2,bomb,4
bomber,4,bombing,2,bongos,2
boo,4,bookcase,2,bookshelf,2
bookshop,2,bookstore,2,boomerang,2
bootes,2,bordeaux,4,boreal,2
borealis,4,boric acid,2,borneol,2
boron,2,bose,2,bother,2
bottle,2,bouillon,4,bounce,2
bouncing,2,boutique,4,bow and arrow,2
bow shock,2,bowel,2,bower,2
bowls,2,boxer briefs,2,boxers,2
boxing,2,boxing day,2,boycott,4
bra,2,braces,2,bradley,2
brail nuts,2,brake,2,brake fluid,2
branch divergence,2,brands,2,brandy,2
braoness,2,brass,2,brass section,2
bravo,2,break,2,bream,2
breast,2,breast cancer,2,breath,2
breathe,4,breathtaking,2,breathtakingly,2
breed,6,breeding,1,breeze,6
brethe,2,brew,4,brewing,2
brfxxccxxmnpcccclllmmnprxvclmnckssqlbb11116,2,brian kernighan,2,bridgestone,2
bridle,2,brie,4,brie cheese,2
briefs,2,brigadier,4,bright,2
bristle,2,british museum,2,bro,2
broadening,2,broccoli,2,broil,2
broken line graph,2,bromine,2,bronchial,2
bronchial tube,2,bronchitis,4,bronde,2
bronze,4,bronze ware,2,bronzer,2
brook,4,brooks,2,broom,2
broomstick,4,brotherhood,2,brow,2
brow makeup,2,browing,2,browings,2
brown rice,2,brown sugar,2,bruce lee,2
bruise,2,brush,4,brush pen,2
brushes,2,bucket,2,bucket hat,2
buckwheat,2,buckwheat hull,2,buckwheat pillow,2
budapest,2,buddha,2,buddy,2
buddyfight,2,budgerigar,2,buff,2
buffet,2,buildplates,4,built around,2
bulb,2,bulgur,2,bullet,4
bullfrog,4,bumble,4,bumblebee,2
bumps,2,bun,4,buoyancy,2
burden,2,burdens,4,bureau,6
bureaucracy,2,burgeon,2,burgundy,2
burj khalifa,2,burn,2,burning glass,2
burnt,2,burnt cake,2,burrow,2
burst,2,burt,2,bus stop,2
bust,2,bustling,2,butter,2
buttock,2,buttocks,4,button mushrooms,2
buzz aldrin,2,buzzard,2,by cirtue of,2
by constrast,2,by contrast,2,by some time,2
by virtue of,2,c4,2,cabbage,2
cabin,2,cabinet,6,cacophony,2
cactus,2,cadbury,2,cadence,2
cadii,2,cadillac,2,cadis,2
cadmium,2,caesium,2,cafeteria,2
caffein,2,caffeinated,2,caffeine,4
cairo,2,calcite,2,calcium,4
calcium carbonate,2,calcium chloride,2,calcium fluoride,2
calcium gluconate,2,calcium hydroxide,2,calcium supplement,2
calculus,6,calendar,2,calf,10
califonium,2,californium,2,califrag,2
caliper,4,caliper brakes,2,calla,1
callaghy,2,calligraphy,2,calligraphy ink,2
callisto,2,calore,2,calori,2
calorie,2,calves,2,calvin,4
calzone,2,cambodia,2,cambrian,4
cambricon,4,camelopardalis,2,camera,4
cameralism,4,campaign,4,camphor,4
can,2,can opener,2,canada goose,2
canal,2,canary,6,cancer,4
candid,2,candidate,14,candidate selection,2
candidates,6,candidd,2,canine,2
canine teeth,2,canis major,2,canis minor,2
canister,2,canker,2,canker sore,4
canlla,1,cannabis,2,cannellini,2
cannon,4,canola,2,canola oil,2
canonical,2,canonical softmax,2,canopus,2
canopy,4,cantonese,2,canvas,6
canvass,2,canyon,4,cap,2
capabilities,2,capable of,2,capella,4
capers,2,capillaries,2,capital,2
capitalism,4,capitalize,2,capitalizes,2
capitol,4,capricornus,2,capstone,2
capstone project,2,capsule,4,capsules,2
captain,2,captain america,2,captain nemo,2
car brands,2,car rental,2,caramel,2
caramel porters,2,caraway,2,carbine,2
carbohydrates,4,carbon,2,carbon cycle,2
carbon dioxide,2,carbon footprint,2,carbon ink,2
carbonate,4,carbonated,2,cardamom,2
cardigan,6,cardiovascular,2,cardiovascular medications,2
cardstock,2,caressing,2,carina,2
carl friedrich gauss,2,carnation,5,carnegie,2
carnegie mellon,2,carp,6,carpenter,8
carrots,2,cartels,2,cartesian,2
cartidge,2,cartridge,6,cartridge case,2
cartridges,2,casa,4,casanova,2
cascade,2,cascaded,1,casein,2
cash strapped,2,cashew,2,cashews,4
cashmere,2,casing,2,casino,4
casserole,4,casserole dish,2,cassiopeia,2
castor,2,casual,16,cat dander,2
cat hair,2,cat's eye,2,catalog,4
cataract,4,categories,2,catenary,2
caterpillar,2,caterpillar fungus,2,catfish,2
cathedral,2,cation,2,cationic,2
cattle,4,cattle and cows,2,caucasian,4
caucasoid race,2,cauchy,2,cauldron,4
cauliflower,10,caulk,2,cault,2
causal,16,cause,1,cavalry,2
caviar,2,cavie,2,cavities,2
cayenne,2,cayenne pepper,2,cccp,3
ccp,2,ce,2,ceasefire,2
ceaseless,2,cefaclor,2,cefixime,6
cefixime capsules,2,cefpodoxime,2,cefuroxime,2
celerity,2,celery,2,celestial,6
cellos,2,cellulose,2,celsius,2
celtic peoples,2,celts,2,cement,2
cenment,2,centaru,2,centaur,2
centaurus,2,center console,2,center stack,2
centipede,2,central nerve system,2,centre,2
centrifugal,2,centrifugal force,4,centripedal force,2
centripetal,2,centripetal force,2,centroid,2
centroids,4,cephalexin,4,cepheus,2
ceramic,2,ceramic braces,2,cereal,2
cerium,2,cet-4,2,cet-6,2
cet4,2,cetirizine,4,chai,2
chai tea,2,chaise,2,chaise longue,2
chameleon,2,chamomile,2,champagne,2
champion,2,championed,2,chanel,2
chanterelle,2,chanterelle mushrooms,2,chaos,2
chaos theory,2,chaplain,2,character traits,2
chard,2,charge density,2,charles darwin,2
charter,2,chaser,2,check-ups,2
cheddar,2,chee,2,cheeba,2
cheek,2,cheerful,2,cheese,2
cheese plant,2,cheese puffs,2,cheetah,4
chemical fertilizer,2,chemistry,4,chemotherapy,2
chengdu aerospace corporation,2,cherries,2,cherry,2
cherry grove,2,cheshire,2,chess club,2
chesseballs,2,chestnuts,2,chevrolet,2
chevy,2,chi,2,chia,2
chia seeds,2,chiba,2,chiba shop,2
chicken bouillon,2,chickpeas,2,chien,4
chiffon,2,chilblains,2,childish,2
chili,6,chili powder,4,chill,4
chime,2,chime bells,2,chimpanzee,4
chimps,4,chin,4,china rose,2
chinese arborvitae,2,chinese brush,2,chinese duck,2
chinese flower pepper,2,chinese flute,2,chinese lute,2
chinese noodles,2,chinese parsley,2,chinese valentine's day,2
chinos,2,chiplet,2,chirping,2
chisel,6,chiseled,6,chisen,2
chloramphenicol,4,chloride,2,chlorine,4
chloroquine,2,chocolate,4,choir,4
cholera,2,cholesterol,4,cholinergic,2
cholinergic ueticaria,2,cholinergic urticaria,2,chongyang festival,2
choop,2,chop,2,chops,2
chopsticks,4,chord,2,chore,2
choreography,2,chores,2,chorus,4
christian,2,christian era,2,christmas,2
christmassy,2,christopher columbus,2,chromium,6
chromosphere,2,chronic,4,chronology,2
chronology protection conjecture,2,chrysanthemum,4,chub,2
churning,2,churning out,2,chutoro,2
cichorium,2,cider,8,ciiterion,2
cilantro,2,cinatioin,2,cination,2
cinchona,2,cinchona bark,2,cinema,4
cinima,2,cinnabar,4,cinnamon,2
cinnamon sticks,2,cinque,2,ciprofloxacin,2
circulant,4,circular,2,circular orbit,2
circumcentre,2,circumcircle,4,circumference,4
circumstances,2,circumvent,6,circumvents,2
cirrhosis,2,cirrocumulus,2,cirrostratus,2
cirrus,2,cite,2,citerion,2
citizen,4,citizenship,4,citric,2
citric acid,4,citrulline,2,citrus,2
city hall,2,civics,2,civil,4
civil rights,4,civil war,2,civilization,4
clams,2,clang,2,clarified,2
clarified butter,2,clarinet,2,clarinets,2
clarithromycin,4,claritin,2,classic,2
classical,2,classical electromagnetism,2,classical mechanics,2
classical physics,2,classifier,2,clauses,2
claw,2,claw hammer,2,claws,2
clay,2,cleaning dupplies,2,cleaning supplies,2
cleanser,2,clear sky,2,cleats,2
clef,2,clenched,4,clergyman,2
climactic,2,climate,1,climate change,2
climatic,2,clindamycin,2,clinic,4
clinical,2,clipped,4,clipping,2
clitoris,1,cloak,2,cloal,2
clory,2,closet,2,clothes,1
clothes moth,2,cloud cover,2,clover,2
cloves,2,cls,2,clump,2
clycine,2,cmb,2,cme,2
co-prime,2,co. ltd,2,coalition,6
coarse,6,coarse cereals,2,coarse granularity,2
coarse sea salt,2,coarse-grained,4,coaster,2
coaster brakes,2,coat,4,coat rack,2
coated,2,coated tongue,2,coaxial,2
cobalamin,2,cobalt,4,coca-cola,2
cocaine,2,cock,2,cockatoo,2
cockroach,4,cocktail,2,cocoa,2
cocoa beans,2,coconut,2,coconut rice,2
coconut water,2,cod,2,coefficient,2
coexist,2,cofactor matrix,2,coffee mug,2
coffee pot,2,coffee table,2,coherent,10
coin flip,2,coin toss,2,coincidence,2
coincidentally,4,cola,2,colander,2
cold,2,cold brew,2,cold front,2
cold snap,2,cold sore,2,collaboration,2
collapse,7,collard,2,collard greens,2
college building,2,college cuilding,2,college entrance exam,2
collinear,2,collins,2,collision,4
colloquial,4,colloquial language,2,colloquialisms,2
colon,4,colonel,4,colonial,2
colonialism,6,colored pencils,2,colosseum,4
column-major,2,coma,2,combat knife,2
combat support,2,combination wrench,2,combine,2
come alive with,2,come by,2,come up,2
come up with,2,comedian,2,comedy,2
comet,2,comet halley,2,comet nucleus,2
comet tail,2,comforter,4,commander,2
commencement,4,commencement ceremony,2,commendable,2
commentary,4,commented,2,commercial,2
commitment,2,committee,4,commodity,2
common cold,2,common compounds,2,common conditions,2
common divisor,2,common era,4,common factor,2
common language,2,common men,2,common nails,2
commonalities,4,commonsense,2,communism,6
communist,2,community,2,community center,2
community ecology,2,commutative,2,compact,2
company limited,2,comparative,8,comparatively,2
comparison,1,comparisons,2,compass,4
compasses,2,compassion,4,compensate,2
compensator,2,compete with,2,competing,2
competition,4,competitive,6,competitive exclusion principle,2
competitively,4,compilation,2,complain,2
complement,4,complementary,6,complementray,2
complemnet,2,completion,2,compliant,2
complicated,6,complicates,2,compliment,2
complimentary,8,compose,2,composed,2
composer,1,composite,4,composition,4
composition books,2,compostion,2,compound,23
compound fracture,2,comprasion,1,comprehend,2
comprehensioin,4,comprehension,6,comprehensive,6
comprehensive exam,2,compressed natural gas,2,compressing,2
compression,4,comprise,2,comprises,7
compromising,2,compse,1,compund,2
computing resource utilization,2,concatenate,4,concatenated,2
concave,2,concave lens,2,conceal,6
concealer,2,concede,2,conceit,2
conceive,2,concent,4,concentrate,2
concentrate on,2,concentrated,2,concentrating,2
concentrating on,1,concentric,2,concentric circle,2
concept,2,conception,2,conceptualism,2
concertmaster,2,concession,2,concession stand,2
concrete,2,concurrency,8,concurrent,6
concurrently,6,concyclic,4,condensed,2
condensed milk,2,condescend,2,condescending,2
condescends,2,condiments,4,conditionally essential amino acids,2
conditioner,2,condradiction,2,conduct,2
conducted,2,conductor,2,conduit,2
condult,2,cone,4,conference,4
conferment,2,conferral,2,confidence,4
confidence coefficient,2,confidence interval,2,confidential,4
confines,2,confucius,2,confuse,2
congas,2,conglomerate,2,congo river,2
congress,4,congruence,2,congruence class,2
congruent,6,conic,2,conical,2
conical section,2,conincidentally,4,conjection,2
conjecture,14,conjuction,2,conjugate,8
conjugate gradient method,2,conjunction,13,conjunctivitis,2
conqar,2,conscience,2,conscientious,4
conscious,6,consecutive,2,consensus,2
consent,9,consequence,4,consequent,2
consequently,6,conservation,6,conservation of energy,6
conservation of mass,2,conservation of momentum,4,conservatism,2
conservative,2,conservative party,2,conservatives,4
conserve,2,conserved,2,consistent,6
consolidation,2,consonant,4,conspiracy,2
conspiracy theories,2,constellation,2,constellations,4
constent,4,constipation,2,constitude,4
constitute,4,constitutes,4,constitution,4
construct,4,construction,6,constructor,2
constructor and destructor,2,consult,6,consult on,2
consultative,4,consumption,2,contact,2
contact lens,2,contemporaneously,4,contemporary,2
content,9,contest,4,context,4
contextual,4,contiguous,4,continent,6
contingent,2,contingent upon,2,continuations,2
continuum,2,contour,4,contour line,2
contouring,2,contrabasses,2,contradiction,6
contradicts,2,contrails,2,contusion,2
convenience,2,convenience store,2,convenient,2
conventional,8,conventional oven,2,converage,2
converge,12,convergence,12,convergency,2
convergent,4,convergent evolution,2,convergent series,4
converse,2,conversely,2,conversion,6
convex,6,convex lens,2,convexity,2
convincing,2,convolution,4,cookie jar,2
cookies,2,cooking utensils,2,cool touch fabirc,2
coolant,2,cooling blanket,2,cooling mat,2
cooling rack,2,cooling racks,2,coolmax,2
coop,2,cooperation,2,coordinate,6
coordinate geometry,2,coordinated,6,coordinates,2
coordination,4,copd,2,copernicium,2
coplanar,4,coplanar orbit,2,copper,2
coppersmith,2,copse,2,coptic,2
coptis,2,coptis chinensis,2,copy,2
copy that,2,copying paper,2,cor anglais,2
coral,4,coral reef,2,corcery,2
cordic,4,cords,2,corduroy,2
cordyceps,2,cordyceps sinensis,2,core curriculum,2
corherent,4,coriander,2,coriander seeds,2
corn,8,corn oil,2,corn poppy,2
cornbread,2,cornerstones,1,cornflower,2
cornichons,2,cornmeal,2,corollary,4
corona,2,coronal,2,coronal hold,2
coronal hole,2,coronary,2,coronary artery disease,2
corp,2,corparation,2,corporal,2
corporation,2,corps,2,corpus,11
correct to,2,correction fluid,2,correction tape,2
correlation,2,correlations,4,corrent,2
correspondence,2,corrptions,2,corrputions,2
corruption,4,corticosteroid,2,cosecant,4
cosine,2,cosmetic,2,cosmetic case,2
cosmic,6,cosmic expansion,2,cosmic microwave background,2
cosmic microwave background radiation,2,cosmic ray,2,cosmic string,2
cosmological,2,cosmological constant,2,cosmological principle,2
cosplay,2,costume,2,cosy,14
cosy time,2,cotangent,4,cottage,8
cottage cheese,2,cotton,8,cotton blanket,2
cotton sheet,2,cotton swabs,2,couch,2
cougar,2,cough,2,cough syrup,2
council,6,counicl,2,counsel,4
counseling,2,counselor,4,counter air,2
counterpart,2,counters,2,countess,2
coupon,2,coupons,2,course,4
courthouse,2,couscous,4,coutch,2
coverage,4,covergent series,2,coverlet,2
covid,2,covid-19,2,coxae,2
cozy,17,cpc,2,crab,8
crab nebula,2,crabpots,2,crack,4
crack divisions,2,cracker,2,crackers,2
craftsman,1,cranberries,2,cranberry,2
cranberry juice,2,crane,2,cranked,2
cranky,2,crappie,2,crayfish,2
crayons,2,creak,2,creaking,2
creampie,3,creamply,1,creamy,2
creative slump,2,credit,6,credit union,2
creeper,2,creme brulee,2,cremini,2
cremini mushrooms,2,cremson,2,crepe,2
crepuscular,2,crew,6,crew dragon,2
crew socks,2,crewmat4e,2,crewmate,2
crib,2,cricket,4,crimson,6
cripsy,2,crisp,2,crispy,6
crispy rice,2,criteria,8,criterion,2
critical,2,critical phenomena,2,crocodiles,2
crooked,2,crooked teeth,2,crops,4
crossbite,2,crossbow,2,croton seed,2
crow,4,crowded,2,crowded teeth,4
crowdworker,2,crowdworkers,2,crown,2
crucial,17,crucio,2,cruise,6
